id,decision,exclusion_criterion,confidence,reasoning
PGGVUIHY,Exclude,E2,95,The paper focuses on IoT urban networks' cybersecurity challenges and does not mention any manufacturing applications or transferable models to manufacturing.
PGKGX5E5,Exclude,E5,20,The abstract does not describe an original research contribution or applied implementation of federated learning in manufacturing. It appears to be a proposal for a platform vision.
PI6IYEED,Include,,95,The abstract discusses an application in IIoT scenarios within manufacturing.
PILG5GYI,Include,,85,The abstract discusses federated learning in an edge-centric IoT ecosystem which can be relevant to manufacturing applications like Industry 4.0 digital twins. No clear evidence of application outside manufacturing or being a literature review.
PJEXMRHW,Include,,85,The abstract discusses an application in manufacturing with no mention of other industries.
PJJYGTBR,Include,,95,"The abstract discusses the application of federated learning in predictive maintenance within Industrial Internet of Things (IIoT), which falls under manufacturing industry applications."
PKM2QFBB,Exclude,E2,95,"The abstract explicitly mentions applications in healthcare, smart infrastructure, surveillance, and IoT-based automation outside manufacturing."
PL4N29M2,Exclude,E2,100,"The abstract discusses AI-driven quantum-resilient Cyber-Physical Systems in the context of IoT networks, which is outside manufacturing."
PMZTGIA7,Exclude,E5,90,The abstract explicitly states it is a survey reviewing existing methods without presenting new contributions.
PNQP4AWD,Exclude,E2,95,The abstract discusses IoT security in general without mentioning manufacturing.
PNZ35QZQ,Exclude,E2,95,"The abstract discusses IoT applications in healthcare and gaming, which are outside manufacturing."
PP84RZFL,Exclude,E2,100,"The abstract discusses IoT security and network traffic detection, which is outside the manufacturing domain."
PQB4JSN9,Exclude,E5,90,The abstract clearly states it is a review of enabling technologies for 6G-IoT without presenting original research.
PQDBMI8L,Exclude,E2,100,"The abstract clearly discusses an application of neural networks in e-waste management, which is outside the manufacturing scope."
PQHYFN3B,Exclude,E5,90,The abstract clearly states that this is a review paper addressing gaps in current reviews.
PRGFIX2A,Include,,85,"The abstract does not provide clear evidence that the work is a literature review without own contribution or focuses solely on an application outside manufacturing (healthcare, finance, etc.)."
PTAMM9RQ,Include,,90,The abstract does not mention federated learning or its application outside manufacturing.
PTYU87MM,Exclude,E2,30,"Fault detection in medical equipment is mentioned, which falls outside manufacturing."
PWNM5UGY,Exclude,E2,100,The study focuses on pediatric dental diagnostics in healthcare.
PY3WRU9R,Exclude,E2,100,"The abstract mentions applications of federated learning in medicine and health, which falls outside the manufacturing scope."
PY4Z5TI8,Exclude,E2,95,"The paper discusses federated learning in the context of the pharmaceutical industry, not manufacturing."
Q2UHE2RX,Exclude,E5,100,The abstract explicitly states it is a survey reviewing papers without presenting its own contribution.
Q4V348RR,Include,,85,"The abstract discusses federated learning in the context of material research, which is relevant to manufacturing. No clear evidence that it falls under another industry or is a literature review without own contribution."
Q5QF6K8E,Exclude,E2,100,"The abstract discusses a framework for smart home applications using blockchain and transfer learning, which is outside the manufacturing domain."
Q7NI2PPT,Exclude,E5,100,The abstract clearly states that it is a review article without own contribution.
Q7U7B9HG,Exclude,E2,95,"The abstract discusses Intelligent Transportation Systems and ICVs, which are outside the manufacturing domain."
Q8IYTE8N,Include,,95,"This is a literature review but does not exclude it based on E5 as it aims to provide a structured taxonomy and practical decision-making framework for AI techniques in machining, which could be relevant for future FL studies in manufacturing."
Q8NY56FD,Exclude,E2,95,"The abstract discusses federated learning in satellite constellations, which is outside the manufacturing domain."
QBN6UZDS,Exclude,E2,50,The abstract discusses federated learning (FL) in the context of healthcare and manufacturing but does not provide evidence that it explicitly addresses transferable models to manufacturing.
QC42ERYB,Exclude,E5,100,The abstract explicitly states it is a survey reviewing existing research without presenting new contributions.
QFXN36E2,Exclude,E5,100,The abstract explicitly states it is a survey on AI in the energy sector.
QGYTH8VR,Exclude,E2,98,The abstract mentions applications in healthcare and automation beyond manufacturing.
QHRPZNJN,Exclude,E2,100,The abstract clearly discusses smart healthcare systems and does not mention manufacturing.
QI2G4UHK,Exclude,E2,90,"The abstract discusses Mobile Edge Computing (MEC) applications such as IoT, autonomous driving, and smart cities, which are outside manufacturing."
QLYWTRUZ,Exclude,E5,100,The abstract clearly states this is a survey paper without original contribution.
QNWGDMG3,Exclude,E5,90,The abstract clearly states it is a review without presenting original research or implementation details.
QPLCYDNK,Exclude,E2,95,"The paper focuses on intrusion detection in IIoT and SCADA networks, which is outside the manufacturing scope."
QQN955LQ,Include,,95,"The abstract discusses federated learning applied to anomaly detection in industrial manufacturing systems, which falls within the scope of manufacturing applications."
QRKPIAXR,Exclude,E5,100,The abstract clearly states it is a narrative literature review without own contribution.
QRYQWPZT,Exclude,E5,100,The abstract clearly states it is a survey study without own contribution.
QT4HI7D7,Exclude,E2,100,The abstract clearly states the application is in healthcare.
QTKYUQA3,Include,,100,The abstract discusses industrial robot transmission components and does not mention any non-manufacturing applications.
QTLJJVET,Exclude,E5,90,The abstract clearly states it is a survey paper without own contribution.
QTUKRHSU,Exclude,E2,95,"The abstract discusses VR transmission in cellular networks using DRL, which is outside manufacturing."
QUU2824Q,Exclude,E2,100,The abstract clearly discusses energy demand forecasting and does not mention manufacturing.
QUZFV828,Exclude,E2,95,The abstract clearly discusses federated learning in the context of healthcare (cancer research) without mentioning any transferable models to manufacturing.
QVSFMNAS,Exclude,E2,95,"The paper focuses on a two-tier IDS for IIoT cybersecurity, not on federated learning in manufacturing."
QVSWM9HH,Exclude,E2,95,"The abstract clearly discusses cloud computing optimization in the power industry, not manufacturing."
QW29SI8J,Exclude,E2,95,"The abstract clearly discusses medical devices and cybersecurity in IoMT, which is outside manufacturing."
QWA8Q9E4,Exclude,E2,95,The abstract clearly discusses a healthcare application without any mention of transfer to manufacturing.
QXF7SHQW,Exclude,E2,95,"The abstract discusses UAVs and their integration into complex projects, which is outside of manufacturing."
QXSPIHAM,Exclude,E2,95,"The abstract discusses an intrusion detection system for IoT security, which is outside the manufacturing domain."
QY8S4GQ6,Include,,95,The abstract does not mention federated learning or applications outside manufacturing.
QZ79J3SM,Exclude,E2,95,"The paper discusses federated learning in the context of 6G network slicing, which is outside manufacturing."
R2QC5BMH,Include,,95,The abstract does not provide clear evidence that the FL application is outside manufacturing or that it is a literature review without own contribution.
R3HC242G,Include,,85,The abstract does not provide clear evidence of an FL application outside manufacturing or indicate it is a literature review without its own contribution.
R464EQAX,Exclude,E2,100,The abstract discusses AIoT in general without specific mention of federated learning or manufacturing applications.
R53ZSX8E,Exclude,E2,100,"The abstract discusses body area networks for respiratory monitoring during endurance running, which is outside the manufacturing domain."
R5BHCSNB,Include,,90,This abstract does not mention federated learning or any transferable models to manufacturing from other industries.
R5XSAXIJ,Exclude,E2,100,"The abstract discusses human activity recognition in computer vision, which is outside manufacturing."
R6Y6M4ZC,Include,,100,The abstract does not mention any specific application outside manufacturing.
R7JCXU9W,Exclude,E2,100,The abstract clearly states the paper is about federated learning in education.
R7SLMYIG,Include,,85,The abstract discusses a federated learning application in manufacturing for defect prediction.
R9Z6WDHR,Exclude,E2,95,The paper focuses on digital twins in aviation without mentioning federated learning or its application in manufacturing.
RCDVGG7N,Exclude,E2,95,Abstract focuses entirely on healthcare cost forecasting applications.
RCZWGNLE,Exclude,E2,95,The abstract focuses on energy technologies and smart grids rather than manufacturing applications.
RD4IY5DP,Exclude,E2,95,"The abstract discusses power systems and false data injection attacks in electricity grids, which is outside manufacturing."
RDBICWGI,Include,,98,"This paper applies federated learning to Remaining Useful Life prediction in industrial machinery using the C-MAPSS FD004 dataset, clearly within manufacturing scope."
RGHI2I3Z,Exclude,E2,95,"The abstract discusses cybersecurity in IoT networks, which is outside the manufacturing domain."
RGUXMWI9,Exclude,E5,100,The abstract clearly states this is a survey without original contribution.
RJ5VU3I3,Exclude,E2,95,The abstract discusses a 6G communication system with no mention of manufacturing.
RJI9BVMU,Include,,95,"The abstract discusses an application of federated learning in manufacturing as part of Industrial Cyber-Physical Systems (ICPS), which falls within the scope of the review."
RJSEIMYV,Exclude,E5,90,The abstract clearly states it is a technology foresight review without presenting original research or implementation.
RKBB48DT,Include,,100,"The paper introduces a personalized federated learning framework for edge devices, which does not specify an application outside of manufacturing nor is it described as a literature review."
RKTAKXIL,Exclude,E5,100,The abstract clearly states this is a systematic review without own contribution.
RMM4BGUV,Exclude,E2,100,The abstract clearly discusses applications in healthcare (wireless capsule endoscopy) without mentioning any transferable models to manufacturing.
RPAZNE7J,Exclude,E5,100,The abstract clearly states that the paper surveys literature to identify security-focused research approaches in fog computing without presenting its own contribution.
RPNAEWC3,Include,,100,The abstract clearly discusses federated learning applied to fault inspection in textile manufacturing.
RPR3L57K,Exclude,E2,100,"The abstract clearly states that the FL application is for malware detection in Android environment, which is outside manufacturing."
RR3QTT5Y,Exclude,E2,85,"The abstract discusses federated learning in a dynamic spectrum access context for IoT applications, not manufacturing."
RRN6E693,Exclude,E2,100,"The abstract clearly states the application of federated learning in air pollution forecasting, which is outside manufacturing."
RTI2QE35,Exclude,E5,90,The abstract explicitly states it is a literature review with no original contribution.
RTRRZSFI,Include,,85,"The abstract discusses federated learning in the context of IIoT and manufacturing data challenges, without excluding or limiting to other industries."
RZASH2ZB,Include,,85,The abstract discusses digital transformation in manufacturing but does not mention federated learning or any transferable models to manufacturing from other industries.
S23I4YUP,Exclude,E5,90,The abstract clearly states that it is a survey paper without own contribution.
S2MPQM6L,Exclude,E2,95,The abstract clearly states the application is in healthcare and finance.
S3MV7MWV,Exclude,E2,95,"The paper discusses IoT signal optimization and anomaly detection, not manufacturing applications."
S3UXH8IF,Exclude,E5,100,The abstract explicitly states it is a survey focusing on multi-agent systems and federated optimization without presenting original research or application.
S72UDF9Z,Exclude,E5,100,The abstract explicitly states it is a survey without own contribution.
S7XN2R85,Exclude,E2,95,"The abstract discusses an IoT security system with blockchain and message queuing for access control, which is outside the manufacturing domain."
S8UH5GQU,Exclude,E2,95,The paper discusses smart agriculture and DDoS attack detection in IoT devices for farming.
SA267WJS,Exclude,E2,30,This paper focuses on IoT security in various industries including healthcare and does not explicitly discuss applications or models transferable to manufacturing.
SB73HMH4,Exclude,E5,90,The abstract clearly states that this is a systematic overview and review without presenting original research or implementation.
SBVYR9WG,Exclude,E2,95,"FL application outside manufacturing (healthcare, IoT, finance)."
SDETA6G2,Exclude,E2,100,The abstract discusses IoT and privacy-preserving machine learning in a general context without mentioning manufacturing.
SE6R6W4M,Exclude,E2,95,"The abstract discusses applications in sports, not manufacturing."
SFT3J8QK,Exclude,E2,100,"The abstract discusses waste management in smart cities using CNNs and active learning, which is outside the manufacturing domain."
SHGEI7NB,Exclude,E2,95,"The abstract discusses an application in urban traffic management, which is outside manufacturing."
SHPQASXG,Exclude,E2,30,"The abstract discusses false data injection attacks in Industrial Internet of Things (IIoT) systems, which is outside the scope of manufacturing applications."
SK8X8RUI,Exclude,E2,100,The abstract clearly states the application of federated learning in healthcare for brain tumour classification.
SL7QNT6G,Exclude,E2,95,"The abstract clearly discusses an application in the home-appliance industry, which is outside manufacturing."
SM5B6M6P,Exclude,E5,100,The abstract describes a literature review or survey without presenting its own novel contribution.
SNYBTVSQ,Exclude,E2,100,The abstract focuses on information sharing in collaborative design environments but does not discuss federated learning or its applications in manufacturing.
SPLEPT8B,Exclude,E5,98,The abstract clearly states that this is a comprehensive review paper without presenting original research or new findings.
SPRD3MJ7,Exclude,E2,100,"The abstract clearly discusses DL applications in tea quality evaluation, which is outside manufacturing."
SQRWLR3D,Exclude,E5,90,The abstract clearly states this is a survey without own contribution.
SRNA3HFM,Exclude,E2,100,The abstract clearly discusses AI applications in healthcare for cancer therapy.
STKFZP3G,Exclude,E2,100,The abstract discusses an application in healthcare (workplace ergonomics for workers) rather than manufacturing.
SV5VAGQX,Exclude,E5,100,The abstract clearly states that this is a literature review without original contribution.
SVU4UGVM,Exclude,E2,95,"The abstract discusses federated learning applied to smart grids and cybersecurity, not manufacturing."
SX8VAB95,Exclude,E2,95,"The abstract clearly states that the study focuses on healthcare, finance, and smart cities, which are outside manufacturing."
SXKXTPBC,Include,,100,The abstract does not mention an application outside manufacturing or state it is a literature review.
SYC42CS4,Exclude,E2,95,The abstract explicitly mentions applicability to healthcare and industrial IoT beyond military communication networks.
SZLKMUYS,Exclude,E5,100,The abstract clearly states it is a systematic literature review without presenting original research or application.
T4TBLLL4,Exclude,E2,95,The abstract discusses application of federated learning in smart healthcare and other non-manufacturing domains.
T5HGQA6V,Exclude,E2,95,The abstract discusses UAVs and UAM systems which are outside manufacturing.
T5NS5N38,Exclude,E2,95,"The abstract clearly discusses maritime operations and cyber risks, which is outside the manufacturing domain."
T66CUXQU,Exclude,E2,100,"The abstract clearly discusses AI applications in healthcare, not manufacturing."
T79JZHSB,Include,,95,The abstract discusses federated learning applied to machine tool lifetime prediction in industrial manufacturing.
TAQPIJ9T,Exclude,E2,95,"The paper focuses on IoT and AI/ML integration, not manufacturing."
TCLRDSGJ,Exclude,E2,100,"The abstract discusses an educational credential management system using blockchain and machine learning, which is outside the manufacturing domain."
TEEXTGHZ,Include,,85,"The abstract discusses additive manufacturing and data-driven quality control approaches within the context of Industrie 4.0, which is relevant to manufacturing."
TGISTZ7N,Exclude,E5,90,The abstract clearly states this is a literature review without original contribution.
THSY8H5B,Exclude,E5,90,The abstract clearly states that it is a survey paper without original contribution.
TI48389H,Include,,95,"The abstract discusses federated learning applied to industrial machinery condition monitoring, which falls within the manufacturing domain."
TICZZVV7,Exclude,E2,100,The abstract discusses quantum technologies and AI in various industries including finance and healthcare.
TIJS92NC,Exclude,E2,95,"The abstract discusses federated learning in the context of 6G wireless systems, not manufacturing."
TKAH4VET,Exclude,E2,100,"The abstract clearly discusses plant disease detection using drones in agriculture, which is outside manufacturing."
TM5GTP2T,Include,,95,"The abstract discusses an application of federated learning in industrial IoT for environmental monitoring, which falls within the manufacturing scope."
TMF2ZNZ5,Exclude,E2,95,"The paper discusses applications of the proposed framework in healthcare, finance, and other non-manufacturing domains."
TN69IPZ6,Include,,95,The abstract discusses federated learning applied to Industry 4.0 scenarios within manufacturing contexts.
TRGSKS3S,Exclude,E5,100,The abstract clearly states this is a survey paper without own contribution.
TSB5IHGT,Exclude,E2,95,"The abstract clearly states the application is for IoT devices in general, including smart cities and environmental monitoring, which are outside manufacturing."
TTIYZE39,Exclude,E2,100,The paper discusses applications in healthcare and industrial networks but does not explicitly address transferability to manufacturing.
TTK3RH8P,Exclude,E2,100,"The abstract discusses IoT device security in the context of HPC clouds and satellite links, which is outside the manufacturing domain."
TTW7XNTN,Exclude,E2,50,"The abstract discusses a framework for small and medium-sized enterprises (SMEs) using blockchain, IoT, and AI/ML but does not mention federated learning or any specific application in manufacturing."
TV8T4CDQ,Include,,80,The abstract does not mention federated learning or applications outside manufacturing.
TV9F4LTQ,Exclude,E2,95,FL application in IoT for intrusion detection (outside manufacturing).
TVSHQXTG,Exclude,E5,100,The abstract clearly states this is a systematic literature review without own contribution.
TWWB28WS,Exclude,E5,100,The abstract explicitly states it is a literature review without own contribution.
TYBZXGTA,Exclude,E2,100,The abstract clearly discusses Federated Learning applications in healthcare.
TYPR358H,Exclude,E2,95,"The abstract discusses XAI applications primarily in healthcare and industrial automation, but does not provide specific details on federated learning or manufacturing implementations."
TZWPMNGH,Include,,85,"The abstract discusses an asynchronous federated learning solution for Industry 4.0 and IoT scenarios, which falls within manufacturing."
U37C95P8,Include,,95,The abstract does not mention federated learning or applications outside manufacturing.
U3CCVVA4,Exclude,E5,90,The abstract clearly states this is a literature review with an expert system proposal.
U3CMMRYY,Include,,98,"The abstract discusses federated learning in the context of circular manufacturing systems, which falls within the scope of manufacturing applications."
U3EFVL9F,Exclude,E2,95,"The abstract discusses federated learning in IoT systems, which is outside manufacturing."
U54F8N28,Include,,75,"While the abstract discusses federated learning in an e-commerce context, it explicitly mentions its application to industrial product retrieval and data security, suggesting potential transferability to manufacturing."
U5WPSRFC,Exclude,E5,100,The abstract clearly states this is a broad literature review without own contribution.
U6BGIA47,Include,,95,The abstract does not provide clear evidence that the FL application is outside manufacturing or that it is a literature review without own contribution.
U6M8ZES5,Exclude,E2,95,"The paper focuses on cyber-attack detection in IIoT using GA and DL, unrelated to federated learning in manufacturing."
U6WV4CTR,Exclude,E5,95,The abstract explicitly states it is a systematic literature review without own contribution.
U7U49P8X,Exclude,E5,100,The abstract clearly states it is a survey without own contribution.
U85X24LJ,Exclude,E2,100,The abstract discusses Blockchain and Generative AI in healthcare with no mention of manufacturing.
U9Q46P4G,Exclude,E5,100,The abstract explicitly states this is a survey concentrating on the security challenges of SDN without original research contribution.
UC4XQGLY,Exclude,E2,100,The paper focuses on federated learning for IoMT cybersecurity in healthcare.
UCCYR6DP,Exclude,E2,95,"The abstract clearly discusses IoT-ML applications in agriculture, not manufacturing."
UEKVW5CW,Exclude,E2,95,"The paper discusses predictive maintenance for connected vehicles, which is outside the manufacturing scope."
UG79BIQZ,Exclude,E5,90,
UGCHRIQB,Exclude,E5,95,The abstract explicitly states that the paper is a literature review without own contribution.
UGKL7A4Q,Include,,95,The abstract discusses federated learning applied to intrusion detection in Industry 4.0 with real-world industrial datasets.
UHFUH5X7,Exclude,E2,95,The paper focuses on cybersecurity applications in IoT/IIoT rather than manufacturing.
UJEZFIXU,Exclude,E2,100,The abstract clearly discusses a smart home environment application.
UJLQP28N,Exclude,E2,100,"The abstract discusses federated learning in cybersecurity for DDoS attack detection, which is outside the manufacturing domain."
UK45FPKI,Exclude,E2,95,"The abstract discusses federated learning in the context of industrial IoT (IIoT) adversarial defense, but does not explicitly discuss transferable models to manufacturing processes or operations."
UKJVQS6F,Exclude,E2,100,The abstract clearly discusses IoT integration in healthcare.
UM5YWCER,Exclude,E2,70,The paper focuses on security for IoT devices in smart grids and industrial control systems rather than manufacturing processes.
UMATANIK,Exclude,E2,95,The abstract clearly discusses federated learning in healthcare.
UMICHQHF,Include,,95,The abstract discusses federated learning applied to manufacturing for machine health monitoring.
UMNB82CP,Exclude,E2,95,"The research focuses on bearing health monitoring using ML models, not federated learning in manufacturing."
UMQZEZQ9,Exclude,E5,100,The abstract describes a literature review or survey focused on economic aspects of knowledge sharing in AI services without presenting an applied implementation of federated learning in manufacturing.
UPDLRIRK,Exclude,E5,100,The abstract clearly states it is a literature review without presenting original research or models.
UQ29B7T3,Include,,85,The abstract discusses federated learning but does not provide specific details about its application in manufacturing or transferability to manufacturing contexts.
UQ8BJKDZ,Exclude,E5,100,"The abstract describes a literature review or survey without presenting any new contribution, focusing on existing algorithms and their performance with different learning curves."
UQS8HY54,Exclude,E2,95,"The abstract discusses IoT applications in smart cities, not manufacturing."
US82T35H,Exclude,E5,30,The abstract does not describe a novel implementation or application of federated learning in manufacturing; it discusses an IDS framework using XAI for ICS security.
USLX6Y7H,Include,,95,"The abstract discusses federated learning applied to additive manufacturing for defect detection, which falls within the scope of manufacturing applications."
UTPD6JC4,Include,,80,The abstract does not specify an application outside manufacturing or indicate it is a literature review without own contribution.
UUDGZFKK,Include,,100,The abstract does not mention federated learning outside manufacturing or state it is a literature review.
UUJFYUCH,Include,,85,The abstract discusses federated learning applied to manufacturing for data integrity and collaboration among industrial users.
UVT4VJEG,Exclude,E2,95,"The paper focuses on a trust management scheme for IoT networks, which is outside the scope of federated learning in manufacturing."
UVY4JMGB,Exclude,E2,100,"The abstract mentions potential applications in medical image retrieval and privacy-conscious customer service bots, which are outside manufacturing."
UW6Q5Y24,Exclude,E5,100,The abstract clearly states this is a literature review without own contribution.
UYXU3LH5,Exclude,E2,95,"The abstract discusses Autonomous Vehicles (AVs) in military and civilian environments, which is outside manufacturing."
V3A82J23,Exclude,E5,100,The abstract clearly states that the paper is a comprehensive survey of existing literature on security and privacy in ISAC-enabled wireless networks without presenting its own contribution.
V3SU39AY,Exclude,E2,95,The abstract discusses IIoT security and does not mention federated learning or manufacturing.
V4FN68TB,Exclude,E2,100,"The abstract discusses IoT security and intrusion detection in general, not specifically manufacturing."
V5C4PCVR,Exclude,E2,95,"The abstract discusses trust evaluation in beyond-5G/6G networks, which is outside the manufacturing domain."
V5DGUQZB,Exclude,E2,95,"The paper discusses UAV inspection in power systems, which is outside the manufacturing domain scope."
V5T3AUCK,Exclude,E2,95,"The abstract discusses federated learning in the context of cyber risk management, not manufacturing."
V6VM53WP,Include,,100,The abstract does not mention an application outside manufacturing.
V77Z5Z9G,Exclude,E2,95,The abstract discusses precision spraying technology in agriculture using UAVs and pesticides.
V7MYRPNU,Include,,95,"The abstract focuses on manufacturing process optimization using data integration, without mentioning federated learning or applications outside of manufacturing."
V8Y8F2HQ,Exclude,E2,95,"The abstract discusses foodborne pathogen detection in healthcare, not manufacturing."
VAG3DZZA,Exclude,E5,100,The abstract describes the study as investigating the role of AI in cybersecurity for digital twins without mentioning any original research or contribution.
VAIAJT2Y,Exclude,E2,100,The abstract clearly discusses AI applications in healthcare.
VCFKCB3U,Exclude,E2,95,"The abstract discusses an AI model and blockchain application for cybersecurity of IoT devices in Indonesia, which is outside the manufacturing domain."
VCSZP4N8,Exclude,E2,100,The abstract discusses applications outside manufacturing such as healthcare IoT.
VDDW57X2,Include,,90,The abstract focuses on deep learning for quality control in textiles without mentioning federated learning or its transferability to other manufacturing sectors.
VDSFNCGW,Exclude,E2,95,"The study focuses on cybersecurity for OT/IT systems using a Digital Twin Security Framework Architecture, which is unrelated to federated learning in manufacturing."
VESUYTTQ,Exclude,E5,100,The abstract clearly states it is a review of optimization algorithms for VLC systems without presenting original research.
VF4SKHZV,Exclude,E2,95,"The abstract discusses federated learning in the context of drones and 6G technology, which is outside manufacturing."
VFC4M3RQ,Include,,80,The paper addresses challenges relevant to manufacturing while noting healthcare applications without excluding potential relevance to manufacturing.
VGIFDR4E,Exclude,E2,95,The abstract discusses applications in healthcare and other non-manufacturing domains.
VGNMDX7L,Exclude,E2,95,The abstract discusses federated learning in a self-skin care application system which is outside manufacturing.
VGWZIH98,Exclude,E2,95,The abstract discusses phishing detection in Industrial IoT but does not mention manufacturing or transferable models to manufacturing.
VIA658PU,Exclude,E5,90,The abstract describes a literature review or survey without own contribution.
VJB2TCY9,Exclude,E5,100,The abstract clearly states that this is a literature review summarizing state-of-the-art research in combining blockchain and machine learning across various applications.
VJUL49AP,Exclude,E2,30,"The abstract discusses an application of federated learning in a workplace productivity analysis context, which is not explicitly manufacturing."
VKXP2FZI,Exclude,E2,100,"The abstract discusses battery life prediction in chemistry, which is outside manufacturing scope."
VKYIJWSY,Exclude,E2,95,The abstract discusses applications in healthcare and industrial systems but does not provide evidence for transferable models to manufacturing.
VLMZUZCF,Exclude,E2,95,"The abstract clearly states the application is in geological studies and hydrocarbon explorations, not manufacturing."
VQNKFKR9,Include,,95,"The abstract mentions the application of federated learning in a manufacturing context (fineblanking), which aligns with the review's scope."
VS2HV86D,Exclude,E2,95,"The paper focuses on trajectory planning for UAVs using a novel algorithm, which is unrelated to federated learning in manufacturing."
VSHRKNJ5,Exclude,E5,100,The abstract clearly states that this is a bibliometric analysis and literature review without presenting original research or application.
VUEEUWHS,Exclude,E2,95,The abstract discusses network slicing in telecommunications and does not mention manufacturing.
VVJAEVKY,Exclude,E5,100,The abstract clearly states this is a comprehensive review without presenting original research or application.
VVJRRFFR,Exclude,E2,100,The abstract discusses IoT applications in healthcare and other domains outside manufacturing.
VWHP8MNI,Exclude,E2,95,"The abstract discusses an application of federated learning (or a related technique) in the energy sector, not manufacturing."
VZXP36H5,Include,,95,"The abstract discusses federated learning applications in fault diagnosis for industrial machinery, which falls within the manufacturing domain."
W2DSB55E,Include,,95,The abstract discusses federated learning in the context of advanced manufacturing sectors in Taiwan.
W2UQD4DE,Exclude,E2,95,"The abstract discusses IoT security and machine learning techniques applied to malware detection, which is outside manufacturing."
W38XKRGE,Exclude,E5,90,The abstract describes a literature review or vision article without presenting original research or implementation details.
W3V6IDKE,Exclude,E5,100,The abstract clearly states this is a systematic literature review without own contribution.
W5ZJCUQU,Exclude,E5,100,The abstract clearly states this is a systematic literature review without original research contribution.
W6IDR7LU,Exclude,E2,95,"The study focuses on supply chain logistics efficiency using IoT and ML, which is outside the scope of manufacturing."
W6RB9442,Include,,95,The abstract discusses federated learning applications in smart manufacturing and specifically mentions the automotive industry.
W8C6TIT8,Exclude,E2,95,"The abstract discusses malware detection in digital infrastructure, which is outside the manufacturing domain."
W8NLYVWW,Include,,85,"The abstract discusses a federated learning prototype for IoT in an airport setting, which includes manufacturing-related use case of modeling conveyor states."
WAJHJ252,Include,,85,The abstract does not mention an application outside manufacturing or indicate it is a literature review.
WAMQATPM,Exclude,E2,100,"The abstract discusses AI integration in sustainability education, which is outside manufacturing."
WBW9UKXN,Exclude,E5,90,The abstract describes a literature review of security threats and countermeasures in cloud-IoT environments without presenting original research or application.
WC2GENEF,Include,,85,"The abstract discusses a federated learning application within the context of IIoT, which is relevant to manufacturing. It does not explicitly exclude transferability to manufacturing and thus should be included for further evaluation."
WCR2RREL,Exclude,E2,100,"The abstract discusses DDoS detection in IoT, which is outside manufacturing."
WD6IQLSK,Include,,95,The abstract discusses federated deep learning applied to manufacturing systems for monitoring mobile resources.
WEFFNLRY,Include,,95,"The abstract discusses a federated learning application in an Industry 4.0 environment, which falls under manufacturing."
WG6WBJAK,Include,,95,"The abstract discusses a federated learning framework applied in the context of smart grids within Industry 5.0, which falls under manufacturing-related applications."
WGYX34PL,Exclude,E5,100,The abstract explicitly states it is a survey without own contribution.
WJ3GQ9C6,Exclude,E2,95,"The study focuses on water hammer phenomena in pipeline systems using deep learning for prediction and protection optimization, clearly outside manufacturing industry applications."
WJDK286K,Exclude,E5,90,The abstract clearly states that this is a comprehensive review paper without presenting any original research or implementation.
WKG2FTKB,Exclude,E5,90,The abstract clearly states that this is a systematic review without presenting original research or implementation.
WKIAXB9J,Exclude,E2,100,"The abstract discusses a hybrid Deep Learning model applied to cybersecurity in a 6G-IIoT environment, which is outside the manufacturing domain scope."
WKPU9F2B,Include,,95,"The abstract discusses federated learning applied within an Industrial Internet of Things (IIoT) context, which falls under manufacturing or related industry applications."
WMDUJIN3,Exclude,E2,95,"The abstract clearly discusses federated learning applied to agriculture, not manufacturing."
WMK9SFVV,Exclude,E2,100,"The abstract discusses cybersecurity in IoT and edge computing, which is outside the manufacturing domain."
WNJV88UA,Include,,90,The abstract discusses AI-driven infrastructures in materials discovery and manufacturing but does not provide evidence of a specific federated learning application or literature review without own contribution.
WNLTKEP3,Include,,95,"The abstract discusses federated learning in the context of Industry 4.0 and does not exclude manufacturing, nor is it a literature review without its own contribution."
WNN27GGA,Exclude,E2,100,The abstract clearly discusses a medical data sharing model.
WNT3WKCU,Exclude,E2,95,"The paper focuses on cyber threat detection using deep neural networks and optimization techniques, which is outside the scope of federated learning applications."
WPF3RRV7,Exclude,E2,100,The abstract discusses IoT security rather than manufacturing applications.
WPM44HT6,Exclude,E5,100,The abstract explicitly states it is a Systematic Literature Review without presenting original research.
WQRLVL9D,Exclude,E5,90,The abstract clearly states that this is a review of current trends and challenges in ML-driven approaches to energy systems.
WTSTHJQ2,Include,,95,The abstract does not provide clear evidence that the FL application is outside manufacturing or that it is a literature review without own contribution.
WV4QJ92S,Exclude,E5,100,The abstract describes an approach for cloud computing and networking without presenting any specific empirical research or novel application.
WV95C2VZ,Exclude,E2,100,The abstract explicitly mentions cross-industry applicability to finance.
WVHYWUSF,Include,,100,The abstract does not mention federated learning or applications outside manufacturing.
WWKAQL3R,Exclude,E2,98,"The abstract discusses food safety and security in the context of pandemics, which is outside manufacturing."
WX43W2V8,Include,,98,"The abstract discusses a specific application of FL for intelligent manufacturing within industrial Internet of Things (IIoT), which falls under the review scope."
WXTDV3QV,Exclude,E5,90,The abstract explicitly states it is a systematic literature review without own contribution.
WXXBWN4Z,Exclude,E2,100,The abstract discusses an application in agriculture and food supply chain management.
WY7U7GCW,Exclude,E2,95,The paper focuses on applications in consumer electronics and does not discuss manufacturing.
