id,decision,exclusion_criterion,confidence,reasoning
SA267WJS,Exclude,E2,100,The abstract focuses on a blockchain-based IoT security system (BASIS) with no mention of federated learning or manufacturing applications.
SB73HMH4,Exclude,E5,100,The abstract explicitly states it is a systematic overview/review without presenting original contributions or applied implementations of federated learning in manufacturing.
SBVYR9WG,Exclude,E2,100,"The abstract explicitly focuses on federated learning for hardware assurance in microelectronics (ICs and PCBs), which is outside the manufacturing scope of this review."
SDETA6G2,Exclude,E2,100,The abstract focuses on IoT networks and privacy-preserving machine learning for intrusion detection without explicit mention of manufacturing or transferable applications to it.
SE6R6W4M,Exclude,E2,100,"The abstract explicitly focuses on applications in the sports domain, with no mention of manufacturing or transferable models to it."
SFT3J8QK,Exclude,E2,100,"The abstract focuses on waste classification in smart cities using active learning, deep reinforcement learning, and GANs, with no mention of manufacturing or federated learning."
SHGEI7NB,Exclude,E2,100,"The abstract explicitly focuses on urban traffic environments, which is outside the manufacturing domain."
SHPQASXG,Exclude,E2,100,"The abstract focuses solely on false data injection attacks in Industrial IoT (IIoT) security, with no mention of federated learning or manufacturing applications."
SK8X8RUI,Exclude,E2,100,"The abstract explicitly describes a federated learning application in healthcare (brain tumour classification), with no mention of manufacturing or transferable models to it."
SL7QNT6G,Exclude,E2,100,"The abstract focuses on online reviews for air-conditioners in the home-appliance industry, which is unrelated to manufacturing-specific federated learning applications."
SM5B6M6P,Exclude,E2,100,"The abstract focuses on blockchain-based data sharing with encryption and attack detection, lacking any mention of federated learning or manufacturing applications."
SNYBTVSQ,Exclude,E2,95,The abstract focuses on distributed collaborative design and information sharing in manufacturing but does not mention federated learning (FL) or model coordination without centralizing data.
SPLEPT8B,Exclude,E5,100,The abstract describes a literature review/survey without any original contribution or applied implementation of federated learning in manufacturing.
SPRD3MJ7,Exclude,E2,100,"The abstract focuses on deep learning applications in tea quality evaluation, which is unrelated to manufacturing industries or federated learning."
SQRWLR3D,Exclude,E5,100,The abstract explicitly states it is a survey without original implementation or contribution to FL in manufacturing.
SRNA3HFM,Exclude,E2,100,The abstract explicitly focuses on cancer immunotherapy and small-molecule drug development in healthcare.
STKFZP3G,Exclude,E2,100,"The abstract focuses on healthcare (Musculoskeletal Disorders and ergonomics for home care workers), not manufacturing."
SV5VAGQX,Exclude,E5,100,The abstract explicitly states that this is a literature review/survey without original implementation or contribution to FL in manufacturing.
SVU4UGVM,Exclude,E2,100,"The abstract explicitly focuses on federated learning (FL) for cyberattack detection in 6G-ready smart grids, which is outside the manufacturing domain."
SX8VAB95,Exclude,E2,100,"The abstract explicitly focuses on healthcare (RSDD dataset) and finance/smart cities as domains, with no mention of manufacturing or transferable models to it."
SXKXTPBC,Include,,85,The abstract discusses federated learning in a general context but does not explicitly exclude manufacturing or focus on another domain like healthcare or finance.
SYC42CS4,Exclude,E2,100,The abstract explicitly discusses applications in military communication networks and healthcare/industrial IoT but does not mention manufacturing as a focus or transferable model.
SZLKMUYS,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without any original contribution or applied implementation.
T4TBLLL4,Exclude,E2,95,"The abstract explicitly mentions 'smart healthcare' and 'industrial automation,' but the primary focus of evaluation is on IoT datasets and applications in smart healthcare and autonomous systems, with no explicit discussion of transferable models to manufacturing."
T5HGQA6V,Exclude,E2,100,"The abstract focuses entirely on unmanned aerial vehicles (UAVs) and urban air mobility (UAM), with no mention of manufacturing or federated learning applications in that domain."
T5NS5N38,Exclude,E2,100,"The abstract explicitly focuses on maritime cyber-physical networks and intrusion detection, with no mention of manufacturing or transferable models to it."
T66CUXQU,Exclude,E2,100,"The abstract explicitly focuses on AI applications in healthcare (clinical trials, drug discovery, and clinical practice), with no mention of manufacturing or transferable models to that domain."
T79JZHSB,Include,,95,The abstract explicitly describes a federated learning application in industrial manufacturing for predicting machine tool lifetime.
TAQPIJ9T,Exclude,E2,100,The abstract focuses on software engineering and AI in IoT/Cyber-Physical Systems but does not mention federated learning or manufacturing industries.
TCLRDSGJ,Exclude,E2,100,"The abstract focuses on educational credential storage and verification using blockchain and machine learning, with no mention of manufacturing or federated learning applications in that domain."
TEEXTGHZ,Exclude,E2,95,"The abstract focuses on Wire Arc Additive Manufacturing (WAAM) in Industrie 4.0 but does not mention federated learning or its application in manufacturing; instead, it discusses data infrastructure, privacy-preserving computing, and digital shadows without explicit FL implementation."
TGISTZ7N,Exclude,E2,100,"The abstract focuses exclusively on renewable energy and climate change mitigation using machine learning, with no mention of manufacturing or federated learning applications."
THSY8H5B,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations.
TI48389H,Include,,98,The abstract describes an applied federated learning implementation in manufacturing (induction motors and industrial assets).
TICZZVV7,Exclude,E2,100,"The abstract focuses on quantum computing and AI risks across industries like finance, healthcare, defense, etc., with no mention of manufacturing or federated learning."
TIJS92NC,Exclude,E2,100,"The abstract focuses on AI-driven frameworks for 6G wireless systems, including federated learning for decentralized edge processing in quantum communication and THz networks, with no mention of manufacturing applications."
TKAH4VET,Exclude,E2,100,"The abstract focuses on plant disease detection in agriculture using drones and machine learning, which is outside the manufacturing domain."
TM5GTP2T,Include,,100,"The abstract explicitly describes a federated learning implementation in manufacturing environments (PCBA factory, CNC machining factory, and plastic injection factory)."
TMF2ZNZ5,Exclude,E2,95,"The abstract explicitly evaluates FL in healthcare (one of three domains), with no mention of manufacturing or transferable models to it."
TN69IPZ6,Include,,95,"The abstract explicitly discusses federated learning (FL) in an Industry 4.0 context with applications in manufacturing (IIoT devices, industrial processes)."
TRGSKS3S,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning.
TSB5IHGT,Exclude,E2,100,"The abstract focuses on IoT networks for power consumption optimization in smart cities, industrial IoT, and environmental monitoring, with no explicit mention of manufacturing applications or transferable models to manufacturing."
TTIYZE39,Exclude,E2,100,"The abstract explicitly mentions applications in smart cities, healthcare, and industrial networks without focusing on manufacturing-specific implementations or transferable models to manufacturing."
TTK3RH8P,Exclude,E2,100,"The abstract focuses on IoT device security in a cloud-HPC architecture with satellite connectivity, not manufacturing or federated learning applications."
TTW7XNTN,Exclude,E2,95,"The abstract focuses on blockchain, IoT, and AI/ML for SME transaction management but does not mention federated learning (FL) or its application in manufacturing."
TV8T4CDQ,Exclude,E2,95,The abstract focuses on transfer learning and Gaussian processes in engineering design and manufacturing simulations but does not mention federated learning (FL) or decentralized model coordination.
TV9F4LTQ,Exclude,E2,100,"The abstract explicitly focuses on federated learning for intrusion detection in IoT networks, which is outside the manufacturing domain."
TVSHQXTG,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without presenting original empirical or applied FL implementation in manufacturing.
TWWB28WS,Exclude,E5,100,The abstract explicitly states it is a literature review without original empirical or applied FL implementation.
TYBZXGTA,Exclude,E2,100,The abstract explicitly focuses on healthcare applications of federated learning with no mention of manufacturing or transferable models to it.
TYPR358H,Exclude,E2,100,"The abstract focuses on XAI (eXplainable AI) in IoT applications across domains like healthcare and smart cities, with no explicit mention of federated learning or manufacturing."
TZWPMNGH,Include,,95,"The abstract explicitly discusses a federated learning solution in an Industry 4.0/IoT manufacturing context (data streams from IoT, multi-node infrastructure), with no mention of healthcare, finance, or other non-manufacturing domains."
U37C95P8,Exclude,E2,95,The abstract focuses solely on intrusion detection in IIoT–5G environments using a graph neural network architecture and does not mention federated learning or manufacturing applications.
U3CCVVA4,Exclude,E2,100,"The abstract focuses solely on security solutions for Industrial Internet of Things (IIoT) in critical infrastructures like power grids and transportation systems, with no mention of federated learning or manufacturing applications."
U3CMMRYY,Include,,98,"The abstract explicitly discusses federated learning in the context of Industry 5.0 and circular manufacturing systems, which falls within the scope of manufacturing applications."
U3EFVL9F,Exclude,E2,100,"The abstract focuses on federated learning for intrusion detection in IoT systems, which is outside the manufacturing domain and does not mention transferable applications to manufacturing."
U54F8N28,Include,,95,The abstract explicitly describes an FL application in manufacturing (industrial product retrieval and multimodal foundation model training across distributed warehouses).
U5WPSRFC,Exclude,E5,100,The abstract explicitly states it is a broad literature review without original contributions or applied implementations.
U6BGIA47,Include,,95,"The abstract describes a federated learning application in manufacturing (vPLCs and industrial control systems), explicitly addressing model collaboration without centralizing data."
U6M8ZES5,Exclude,E2,95,"The abstract focuses on cyber-attack detection in Industrial Internet of Things (IIoT) environments using a hybrid Genetic Algorithm and Deep Learning model, with no mention of federated learning or manufacturing-specific applications."
U6WV4CTR,Exclude,E5,95,The abstract explicitly states it is a systematic literature review without presenting original contributions or applied implementations of federated learning.
U7U49P8X,Exclude,E5,100,The abstract explicitly states it is a survey without own contribution ('This survey will give...').
U85X24LJ,Exclude,E2,100,"The abstract explicitly focuses on Blockchain and Generative AI applications in healthcare, with no mention of manufacturing or transferable models to it."
U9Q46P4G,Exclude,E5,100,The abstract explicitly describes the paper as a literature review/survey without introducing any original implementation or contribution.
UC4XQGLY,Exclude,E2,100,The abstract explicitly focuses on healthcare IoMT cybersecurity with no mention of manufacturing applications or transferability to manufacturing.
UCCYR6DP,Exclude,E2,100,"The abstract explicitly focuses on precision agriculture, which is outside the manufacturing domain."
UEKVW5CW,Exclude,E2,95,"The abstract focuses on predictive maintenance for connected vehicles, which is outside the manufacturing domain."
UG79BIQZ,Exclude,E5,100,The abstract explicitly states it is a literature review/survey without original empirical or applied implementation contributions.
UGCHRIQB,Exclude,E2,100,"The abstract focuses on phishing detection in IoT ecosystems across smart cities, healthcare, and industrial IoT, with no explicit mention of manufacturing-specific applications or transferable models to manufacturing."
UGKL7A4Q,Include,,95,"The abstract explicitly discusses an applied federated learning implementation in Industry 4.0 manufacturing contexts (IoT devices, industrial datasets)."
UHFUH5X7,Exclude,E2,100,The abstract focuses on cybersecurity and intrusion detection in IoT/IIoT environments without any mention of federated learning or manufacturing applications.
UJEZFIXU,Exclude,E2,100,"The abstract explicitly focuses on smart homes and cybersecurity, with no mention of manufacturing or transferable models to it."
UJLQP28N,Exclude,E2,100,"The abstract focuses solely on cybersecurity applications of federated learning for DDoS attack mitigation, with no mention of manufacturing or transferable models to manufacturing."
UK45FPKI,Exclude,E2,95,The abstract focuses on adversarial defenses in industrial IoT (IIoT) but does not mention manufacturing-specific applications or federated learning implementations in a manufacturing context.
UKJVQS6F,Exclude,E2,100,The abstract explicitly discusses federated learning or manufacturing implementations in healthcare.
UM5YWCER,Exclude,E2,100,"The abstract focuses on cybersecurity for smart grids and industrial control systems using a digital twin, blockchain, and machine learning (contrastive and causal learning), but does not mention federated learning or its application in manufacturing."
UMATANIK,Exclude,E2,100,The abstract explicitly focuses on healthcare applications of federated learning without any mention of manufacturing or transferable models to it.
UMICHQHF,Include,,95,The abstract explicitly discusses federated learning (FL) applied to distributed training across multiple client machines in a manufacturing context for fault diagnosis and machine health assessment.
UMNB82CP,Exclude,E2,100,The abstract focuses on bearing defect detection using traditional ensemble machine learning models without any mention of federated learning or manufacturing-specific FL applications.
UMQZEZQ9,Exclude,E2,95,"The abstract explicitly focuses on transfer learning via weight fusion and market-based knowledge sharing in AI services, with no mention of manufacturing or federated learning implementations."
UPDLRIRK,Exclude,E5,100,The abstract explicitly describes a literature review/survey without introducing an original implementation or contribution to federated learning in manufacturing.
UQ29B7T3,Include,,95,"The abstract explicitly discusses federated learning as a trend in Industry 4.0 manufacturing and its role in collaborative, decentralized data-driven production."
UQ8BJKDZ,Exclude,E2,100,The abstract focuses on machine scheduling with learning curves in manufacturing but does not mention federated learning (FL) or decentralized model training.
UQS8HY54,Exclude,E2,100,"The abstract explicitly focuses on smart cities (traffic cameras, roads, air quality, etc.), which is outside the manufacturing domain."
US82T35H,Exclude,E2,100,"The abstract focuses solely on cyber-threat detection in Industrial Control Systems (ICS) using explainable AI and adversarial robustness, with no mention of federated learning or manufacturing-specific FL implementations."
USLX6Y7H,Include,,95,"The abstract explicitly focuses on federated learning (FL) applied to additive manufacturing (a subset of manufacturing), addressing data privacy and collaboration among manufacturers."
UTPD6JC4,Include,,95,"The abstract discusses federated learning in a general industrial context (enterprises, data privacy, and distributed model building) without explicitly excluding manufacturing or specifying another domain like healthcare or finance."
UUDGZFKK,Include,,95,The abstract explicitly discusses an implementation in industrial IoT environments (manufacturing context) with decentralized trust management across distributed edge-cloud nodes.
UUJFYUCH,Include,,100,The abstract explicitly discusses federated learning in manufacturing (tool wear prediction) and addresses distributed collaboration among industrial users.
UVT4VJEG,Exclude,E2,100,The abstract focuses on security and trust management for Wireless Sensor Networks (WSNs) in general IoT applications without any mention of federated learning or manufacturing contexts.
UVY4JMGB,Exclude,E2,100,The abstract explicitly mentions applications in medical image retrieval (healthcare) and enterprise data management without any discussion of transferable models to manufacturing.
UW6Q5Y24,Exclude,E5,100,The abstract explicitly states that this is a literature review/survey without original contribution or applied implementation.
UYXU3LH5,Exclude,E2,100,The abstract focuses on Autonomous Vehicles (AVs) in military/civilian contexts with no mention of manufacturing or transferable models to it.
V3A82J23,Exclude,E5,100,The abstract explicitly states it is a comprehensive survey without original empirical or applied contributions.
V3SU39AY,Exclude,E2,100,The abstract focuses on DDoS attack mitigation in IIoT using moving target defense (MTD) and does not mention federated learning or manufacturing applications.
V4FN68TB,Exclude,E2,100,The abstract focuses on intrusion detection in IoT networks using machine/deep learning but does not mention federated learning (FL) or manufacturing applications.
V5C4PCVR,Exclude,E2,100,The abstract focuses on trust evaluation in beyond-5G/6G networks with no mention of manufacturing or federated learning applications.
V5DGUQZB,Exclude,E2,100,"The abstract explicitly focuses on UAV inspection in power systems and industrial IoT applications like pipeline monitoring, with no mention of manufacturing or transferable models to it."
V5T3AUCK,Exclude,E2,100,"The abstract focuses entirely on AI/ML applications in climate change and cyber risk management, with no mention of manufacturing or transferable models to it."
V6VM53WP,Exclude,E2,95,The abstract does not mention manufacturing as an application domain and focuses on general decentralized federated learning security challenges without explicit transferability to manufacturing.
V77Z5Z9G,Exclude,E2,100,"The abstract focuses entirely on precision pesticide application in agriculture using UAVs and closed-loop systems, with no mention of federated learning or manufacturing applications."
V7MYRPNU,Exclude,E2,95,The abstract focuses solely on traditional data integration (horizontal/vertical) for multi-stage regression models in manufacturing and does not mention federated learning or decentralized model coordination.
V8Y8F2HQ,Exclude,E2,100,The abstract focuses on biosensing platforms for foodborne pathogen detection using AI/ML but does not mention federated learning or manufacturing applications.
VAG3DZZA,Exclude,E2,100,The abstract focuses on digital twins and AI for cybersecurity across various industries without mentioning federated learning or manufacturing-specific applications.
VAIAJT2Y,Exclude,E2,100,"The abstract explicitly focuses on federated learning applications in healthcare, with no mention of manufacturing or transferable models to it."
VCFKCB3U,Exclude,E2,100,"The abstract focuses on cybersecurity risk profiling of IoT devices using AI and blockchain, with no mention of federated learning or manufacturing applications."
VCSZP4N8,Exclude,E2,100,"The abstract focuses on cyber threat detection in the Social Network of Things (SNoT) and IoT ecosystems, with no mention of manufacturing or federated learning applications."
VDDW57X2,Exclude,E2,95,The abstract focuses solely on computer vision and deep learning for textile defect detection without mentioning federated learning or distributed model coordination.
VDSFNCGW,Exclude,E2,95,"The abstract focuses on cybersecurity in OT/IT systems for national critical infrastructure, not federated learning in manufacturing."
VESUYTTQ,Exclude,E5,100,The abstract explicitly states it is a comprehensive review without presenting original research or applied implementation of federated learning.
VF4SKHZV,Exclude,E2,100,"The abstract focuses solely on drones in disaster management, surveillance, logistics, and infrastructure monitoring without any mention of manufacturing or transferable models to it."
VFC4M3RQ,Include,,100,The abstract explicitly mentions manufacturing as one of the application domains for vertical federated learning (VFL) in time series forecasting.
VGIFDR4E,Exclude,E2,100,"The abstract focuses on cyber-physical systems (CPS) across domains like healthcare, smart cities, and energy management without any mention of manufacturing or federated learning."
VGNMDX7L,Exclude,E2,100,"The abstract explicitly focuses on self-skin care applications in healthcare, which is outside the manufacturing domain."
VGWZIH98,Exclude,E2,100,"The abstract focuses on phishing detection in Industrial IoT using machine learning models (CNN-LSTM and LLM), with no mention of federated learning or manufacturing applications."
VIA658PU,Exclude,E2,95,The abstract discusses Industry 4.0 and AI in manufacturing but does not mention federated learning or any decentralized model-sharing approach.
VJB2TCY9,Exclude,E5,100,The abstract explicitly states it is a literature review/survey summarizing existing work on blockchain-ML integration without presenting original applied implementations.
VJUL49AP,Exclude,E2,100,The abstract explicitly focuses on employee performance and productivity analysis in a workplace setting without any mention of manufacturing industries or transferable models to manufacturing.
VKXP2FZI,Exclude,E2,100,"The abstract focuses exclusively on battery life prediction in electrochemical systems, with no mention of manufacturing or federated learning applications."
VKYIJWSY,Exclude,E2,100,"The abstract focuses on DDoS attack detection in IoT networks using a majority voting ensemble of machine learning algorithms, with no mention of federated learning or manufacturing applications."
VLMZUZCF,Exclude,E2,95,"The abstract explicitly focuses on geological studies and hydrocarbon exploration in karst stratigraphy, which is outside the manufacturing domain."
VQNKFKR9,Include,,95,The abstract explicitly mentions a use case in manufacturing (fineblanking) involving vertical federated learning for cross-organizational model training.
VS2HV86D,Exclude,E2,100,"The abstract focuses on UAV trajectory planning and energy optimization in MEC systems, with no mention of federated learning or manufacturing applications."
VSHRKNJ5,Exclude,E5,100,The abstract describes a bibliometric analysis and literature review of cybersecurity research trends without any original implementation or application of federated learning.
VUEEUWHS,Exclude,E2,100,The abstract focuses on network slicing in next-generation networks and does not mention federated learning or manufacturing industries.
VVJAEVKY,Exclude,E5,100,The abstract explicitly describes the paper as a systematic literature review without presenting original contributions or applied implementations of federated learning.
VVJRRFFR,Exclude,E2,100,"The abstract focuses on cyberattack detection in IoT networks across domains like healthcare and smart environments, with no mention of manufacturing or federated learning."
VWHP8MNI,Exclude,E2,100,"The abstract focuses on cybersecurity threats in Virtual Power Plants (VPPs) within the energy sector, not manufacturing."
VZXP36H5,Include,,95,"The abstract explicitly focuses on federated learning (FL) applications for fault diagnosis in rotating machinery within manufacturing, addressing decentralized data handling and privacy concerns."
W2DSB55E,Include,,95,"The abstract explicitly focuses on federated learning (FL) in advanced manufacturing sectors like semiconductor fabrication and smart assembly, directly aligning with the scope of FL applications in manufacturing."
W2UQD4DE,Exclude,E2,100,The abstract focuses on malware detection in IoT systems using traditional machine learning techniques and does not mention federated learning or manufacturing applications.
W38XKRGE,Exclude,E2,95,The abstract focuses on mobile crowd sensing and computing (MCSC) in a general smart space context without explicit mention of manufacturing or federated learning applications in manufacturing.
W3V6IDKE,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original FL implementation or contribution.
W5ZJCUQU,Exclude,E5,100,The abstract explicitly states it is a systematic literature review (SLR) without any original implementation or contribution.
W6IDR7LU,Exclude,E2,100,The abstract focuses on supply chain logistics efficiency using IoT and machine learning but does not mention federated learning or manufacturing-specific applications.
W6RB9442,Include,,95,"The abstract explicitly discusses federated learning (FL) applications in smart manufacturing and highlights its relevance to the automotive industry, which is a manufacturing sector."
W8C6TIT8,Exclude,E2,100,"The abstract focuses on malware detection in digital infrastructure, which is unrelated to manufacturing or federated learning applications."
W8NLYVWW,Exclude,E2,95,"The abstract explicitly mentions modeling conveyor states in an airport, which is outside the manufacturing industry scope."
WAJHJ252,Include,,95,"The abstract discusses FL in distributed environments without explicitly restricting the domain to manufacturing or excluding it, and it presents an original framework (SyncFed) rather than a review."
WAMQATPM,Exclude,E2,100,"The abstract focuses on AI in sustainability education, not manufacturing or federated learning applications."
WBW9UKXN,Exclude,E5,100,The abstract describes a literature review/survey without presenting original research or an applied implementation of federated learning.
WC2GENEF,Include,,95,The abstract explicitly describes a federated learning application in the context of Industrial Internet of Things (IIoT) and manufacturing-related intrusion detection.
WCR2RREL,Exclude,E2,100,The abstract focuses on DDoS detection in IoT networks without explicit mention of manufacturing applications or transferable models to manufacturing.
WD6IQLSK,Include,,95,The abstract explicitly describes a federated deep learning application in manufacturing for predicting resource localization and detecting disruptions.
WEFFNLRY,Include,,98,The abstract explicitly focuses on federated learning in Industry 4.0 manufacturing environments with real-world applications and novel algorithms.
WG6WBJAK,Exclude,E2,95,"The abstract focuses on federated learning in the context of smart grids and energy management, which is outside manufacturing industries."
WGYX34PL,Exclude,E2,100,"The abstract explicitly focuses on autonomous vehicles (AVs) and their data management challenges, which is outside the manufacturing domain."
WJ3GQ9C6,Exclude,E2,100,"The abstract focuses on water transmission pipelines and hydraulic systems, which is unrelated to manufacturing industries."
WJDK286K,Exclude,E2,100,"The abstract focuses exclusively on AI-driven job scheduling in cloud computing, with no mention of manufacturing or federated learning applications."
WKG2FTKB,Exclude,E2,100,"The abstract explicitly focuses on blockchain-based privacy-preserving techniques in healthcare, with no mention of manufacturing or transferable models to it."
WKIAXB9J,Exclude,E2,100,The abstract focuses on cybersecurity and threat detection in 6G-IIoT environments without any mention of federated learning or manufacturing applications.
WKPU9F2B,Include,,98,The abstract explicitly discusses federated learning (FRL) applied in an Industrial Internet of Things (IIoT) network for manufacturing communication frameworks.
WMDUJIN3,Exclude,E2,100,"The abstract explicitly focuses on smart agriculture, which is outside the manufacturing domain."
WMK9SFVV,Exclude,E2,100,"The abstract focuses on cybersecurity and intrusion detection systems (IDS) in IoT/edge computing, with no mention of manufacturing or federated learning applications in that domain."
WNJV88UA,Exclude,E5,95,The abstract explicitly describes a literature review/survey ('This review presents...') without introducing an original implementation or empirical contribution.
WNLTKEP3,Include,,95,"The abstract explicitly discusses federated learning in the context of Industry 4.0 and manufacturing (e.g., 'industrial process,' 'timeseries applications in Industry 4.0')."
WNN27GGA,Exclude,E2,100,"The abstract explicitly focuses on medical data sharing and blockchain-based consensus in healthcare, with no mention of manufacturing or transferable models to it."
WNT3WKCU,Exclude,E2,100,"The abstract focuses on cyber threat detection in Industrial IoT (IIoT) networks using deep learning and optimization techniques, with no mention of federated learning or manufacturing-specific FL implementations."
WPF3RRV7,Exclude,E2,100,The abstract focuses on IoT security in general critical infrastructures without any mention of federated learning or manufacturing applications.
WPM44HT6,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original empirical or applied contributions.
WQRLVL9D,Exclude,E5,100,The abstract explicitly states it is a detailed review of current ML-driven research trends in energy systems without presenting original contributions or implementations.
WTSTHJQ2,Include,,95,"The abstract describes a federated reinforcement learning framework applied to adaptive network management in industrial wireless networks (LoRaWAN), which is explicitly framed as supporting Industry 5.0 applications in manufacturing contexts."
WV4QJ92S,Exclude,E2,100,"The abstract discusses cloud computing, blockchain, and infrastructure-as-code in the context of 5G networks but does not mention federated learning or manufacturing industries."
WV95C2VZ,Exclude,E2,100,The abstract explicitly states the framework's transferability to industries like finance and does not focus on manufacturing applications.
WVHYWUSF,Exclude,E2,100,The abstract focuses on predictive maintenance in mining equipment but does not mention federated learning or distributed model coordination.
WWKAQL3R,Exclude,E2,95,The abstract focuses on food safety and supply chain resilience during pandemics using Industry 5.0 enablers but does not mention federated learning (FL) or its application in manufacturing.
WX43W2V8,Include,,98,The abstract explicitly focuses on intelligent manufacturing within industrial IoT (IIoT) and addresses FL challenges in this domain.
WXTDV3QV,Exclude,E5,100,The abstract explicitly states it is a systematic literature review (SLR) without any original contribution to federated learning implementations in manufacturing.
WXXBWN4Z,Exclude,E2,100,"The abstract explicitly focuses on agricultural and food supply chain applications, which are outside the manufacturing domain."
WY7U7GCW,Exclude,E2,100,"The abstract focuses on consumer electronics and predictive maintenance, user personalization, and security without any explicit mention of manufacturing industries or federated learning."
WZACDPUN,Exclude,E2,100,The abstract focuses on IoT routing in Fog–Cloud environments without explicit mention of manufacturing applications or transferable models to manufacturing.
X3M65BSN,Exclude,E2,100,The abstract explicitly focuses on autonomous marine vehicles (a non-manufacturing domain) without any mention of transferable models to manufacturing.
X58NMJ94,Exclude,E2,100,The abstract explicitly discusses applications in NFT datasets and multimodal classification (text/image) without any mention of manufacturing or transferable models to it.
X6SNDIX4,Exclude,E2,95,The abstract focuses on ISAC (Integrated Sensing and Communication) in cyber-physical systems for smart factories but does not mention federated learning or its application in manufacturing.
X6TIU49U,Exclude,E2,100,The abstract focuses on cybersecurity for SCADA systems in industrial infrastructure but does not mention federated learning (FL) or its application in manufacturing.
X9FUIUVJ,Exclude,E2,100,"The abstract focuses on software product management and digital transformation trends like DevOps, AI, and ecosystems but does not mention federated learning (FL) or its application in manufacturing."
X9UN7FYB,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning.
XAMFU3WX,Exclude,E2,95,"The abstract explicitly mentions application in pumped storage power stations, which is outside manufacturing industries."
XAN9C7PT,Include,,95,"The abstract explicitly discusses federated learning (FL) applied to industrial data with real-world datasets, addressing data privacy and decentralized model aggregation in manufacturing contexts."
XD9BB8H9,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning in manufacturing.
XDFKVB2V,Exclude,E2,100,"The abstract focuses on vehicular networks (IoV) and cybersecurity in automotive systems, which is outside the manufacturing domain."
XDKYNM6F,Include,,90,The abstract explicitly mentions 'smart manufacturing' as one of the target application domains for the proposed framework.
XELN5VSH,Exclude,E5,100,The abstract explicitly states it is a review outlining AI advancements in natural product drug discovery without any original contribution or applied implementation of federated learning.
XF35CLEN,Include,,95,"The abstract explicitly discusses FL in the context of Industry 4.0 and manufacturing applications (e.g., smart manufacturing, IIoT platforms), with no clear exclusion for healthcare or finance."
XFRZF5ZL,Exclude,E5,100,The abstract explicitly describes this as a systematic review without original empirical or applied contributions.
XGV47VFS,Exclude,E2,100,"The abstract focuses on anomaly detection in 5G networks for security purposes, with no mention of federated learning or manufacturing applications."
XIWUIVZR,Include,,98,"The abstract explicitly focuses on federated learning in an Industrial Internet of Things (IIoT) context for manufacturing applications (e.g., predicting Remaining Useful Life of industrial engines)."
XJ7FPH72,Exclude,E2,100,"The abstract focuses on prognosticating remaining useful life (RUL) of aircraft engines using a CNN-GRU model, which is outside the manufacturing industry scope for federated learning applications."
XL6EUN6L,Include,,100,The abstract explicitly describes a real-world application of federated learning in manufacturing machining processes.
XLSKPVGM,Exclude,E2,100,The abstract focuses on machine learning for LPBF process optimization in additive manufacturing but does not mention federated learning or decentralized model training.
XLYTBQHY,Exclude,E5,90,The abstract describes a literature review/survey consolidating perspectives on AI-driven competency transfer hubs without presenting original applied FL implementations in manufacturing.
XMDCSJ7C,Exclude,E5,100,The abstract explicitly states it is a survey without original contribution or implementation.
XMUTP5E9,Exclude,E2,100,"The abstract focuses on digital twins and industrial metaverse applications in Industry 5.0 with a specific case study in the aviation field, which is outside manufacturing unless explicitly transferable to it—no mention of federated learning or manufacturing contexts."
XPAI8KSV,Exclude,E2,100,"The abstract focuses on federated learning for intrusion detection in Cyber-Physical Systems (CPS) and IoT, which is outside the manufacturing domain."
XR5X73Z4,Exclude,E2,100,"The abstract explicitly focuses on IoT in agriculture and precision farming, which falls outside manufacturing."
XS4XLKTM,Exclude,E5,100,The abstract explicitly describes a bibliometric survey and literature review without presenting original FL implementation or empirical contributions.
XSDUGRZB,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original empirical or applied FL implementation.
XSYHKFTZ,Exclude,E2,100,"The abstract focuses on urban heat management and smart city applications using Digital Twins, with no mention of federated learning or manufacturing industries."
XTZMJDGN,Exclude,E2,100,"The abstract explicitly focuses on financial services (fraud detection, operational efficiency, and risk management in banks) with no mention of manufacturing or transferable models to it."
XUVUXD2G,Exclude,E5,100,The abstract explicitly states it is a 'survey paper' with no original implementation or contribution to federated learning in manufacturing.
XVV2ZLQN,Exclude,E2,100,"The abstract focuses on cybersecurity for IoT using intrusion detection systems (IDS) with machine learning models, which is unrelated to manufacturing or federated learning applications."
XVXKXQ3T,Exclude,E2,100,"The abstract explicitly focuses on precision medicine in healthcare, with no mention of manufacturing or transferable models to it."
XWDVIR5F,Include,,95,"The abstract explicitly discusses federated learning-like concepts (distributed, dynamic, optimized execution of AI services across edge-cloud continuum in manufacturing)."
